id,название,цена,бренд,скидка,рейтинг,в наличии,id продавца,id бренда,Изображения
161536211,Простынь евро 216х240 см бязь,55400.0,Василиса,78,5.0,16,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161536/161536211/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536211/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536211/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536211/images/big/4.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536211/images/big/5.webp;
91831924,Набор наволочек перкаль 70х70 2шт 100% хлопок,41300.0,Василиса,76,5.0,13,1779,2144,https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/1.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/2.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/3.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/4.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/5.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/6.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/7.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/8.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/9.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/10.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/11.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/12.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/13.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831924/images/big/14.webp;
144364173,Полотенце банное махровое 50х90 см хлопок 100 %,27700.0,Василиса,77,5.0,32,1779,2144,https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/1.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/2.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/3.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/4.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/5.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/6.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/7.webp;https://basket-10.wbbasket.ru/vol1443/part144364/144364173/images/big/8.webp;
161523685,"Пододеяльник 1,5 спальный (145х215 см) бязь 100% хлопок",71400.0,Василиса,78,5.0,21,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161523/161523685/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161523/161523685/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161523/161523685/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161523/161523685/images/big/4.webp;
181584793,Туника домашняя новогодняя,86200.0,Василиса,83,5.0,23,1779,2144,https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/1.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/2.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/3.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/4.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/5.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/6.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/7.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/8.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/9.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/10.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/11.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/12.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/13.webp;https://basket-12.wbbasket.ru/vol1815/part181584/181584793/images/big/14.webp;
161512190,Набор наволочек 70х70 см (2шт) поплин 100% хлопок,41100.0,Василиса,76,5.0,16,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161512/161512190/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512190/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512190/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512190/images/big/4.webp;
501603,Постельное белье евро бязь 70х70,182100.0,Василиса,77,5.0,71,1779,2144,https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/1.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/2.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/3.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/4.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/5.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/6.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/7.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/8.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/9.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/10.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/11.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/12.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/13.webp;https://basket-01.wbbasket.ru/vol5/part501/501603/images/big/14.webp;
15834434,"Банное полотенце набор, махровое 3 шт",58700.0,Василиса,79,5.0,60,1779,2144,https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/1.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/2.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/3.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/4.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/5.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/6.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/7.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/8.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/9.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/10.webp;https://basket-02.wbbasket.ru/vol158/part15834/15834434/images/big/11.webp;
161512160,Набор наволочек 70х70 см (2шт) перкаль 100% хлопок,41300.0,Василиса,76,5.0,16,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161512/161512160/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512160/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512160/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512160/images/big/4.webp;
172738683,Постельное белье 2 спальное из сатина нав. 70х70 см,280400.0,Василиса,76,5.0,71,1779,2144,https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/1.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/2.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/3.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/4.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/5.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/6.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/7.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/8.webp;https://basket-12.wbbasket.ru/vol1727/part172738/172738683/images/big/9.webp;
161536250,Простынь евро 216х240 см перкаль,61300.0,Василиса,78,5.0,21,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161536/161536250/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536250/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536250/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536250/images/big/4.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536250/images/big/5.webp;
170726608,Набор махровых полотенец Эллада (50х90 см и 70х140см),60100.0,Василиса,82,5.0,64,1779,2144,https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/1.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/2.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/3.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/4.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/5.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/6.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/7.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/8.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/9.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/10.webp;https://basket-12.wbbasket.ru/vol1707/part170726/170726608/images/big/11.webp;
161512157,Набор наволочек 70х70 см (2шт) перкаль 100% хлопок,41300.0,Василиса,76,5.0,16,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161512/161512157/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512157/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512157/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512157/images/big/4.webp;
109624660,Набор наволочек перкаль 50х70 2шт 100% хлопок,35000.0,Василиса,76,5.0,7,1779,2144,https://basket-07.wbbasket.ru/vol1096/part109624/109624660/images/big/1.webp;https://basket-07.wbbasket.ru/vol1096/part109624/109624660/images/big/2.webp;https://basket-07.wbbasket.ru/vol1096/part109624/109624660/images/big/3.webp;https://basket-07.wbbasket.ru/vol1096/part109624/109624660/images/big/4.webp;https://basket-07.wbbasket.ru/vol1096/part109624/109624660/images/big/5.webp;https://basket-07.wbbasket.ru/vol1096/part109624/109624660/images/big/6.webp;
365189,Постельное белье евро бязь 70х70 см,182100.0,Василиса,77,5.0,71,1779,2144,https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/1.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/2.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/3.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/4.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/5.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/6.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/7.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/8.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/9.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/10.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/11.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/12.webp;https://basket-01.wbbasket.ru/vol3/part365/365189/images/big/13.webp;
365188,Постельное белье 2 спальное бязь 70х70,175500.0,Василиса,76,5.0,71,1779,2144,https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/1.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/2.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/3.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/4.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/5.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/6.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/7.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/8.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/9.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/10.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/11.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/12.webp;https://basket-01.wbbasket.ru/vol3/part365/365188/images/big/13.webp;
161536263,Простынь с резинкой 160х200х25 см поплин,79600.0,Василиса,78,5.0,16,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161536/161536263/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536263/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536263/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161536/161536263/images/big/4.webp;
161523726,Пододеяльник 2 спальный (175х215см) перкаль 100% хлопок,94400.0,Василиса,78,5.0,26,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161523/161523726/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161523/161523726/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161523/161523726/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161523/161523726/images/big/4.webp;
140513799,Постельное белье 1.5 спальное перкаль IDEA 50х70,97600.0,Василиса,78,5.0,35,1779,2144,https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/1.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/2.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/3.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/4.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/5.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/6.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/7.webp;https://basket-10.wbbasket.ru/vol1405/part140513/140513799/images/big/8.webp;
91831947,Пододеяльник двусторонний Евро 200х215см,92900.0,Василиса,79,5.0,26,1779,2144,https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/1.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/2.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/3.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/4.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/5.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/6.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/7.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/8.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/9.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/10.webp;https://basket-05.wbbasket.ru/vol918/part91831/91831947/images/big/11.webp;
161512176,Набор наволочек 70х70 см (2шт) бязь 100% хлопок,38300.0,Василиса,76,5.0,16,1779,2144,https://basket-11.wbbasket.ru/vol1615/part161512/161512176/images/big/1.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512176/images/big/2.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512176/images/big/3.webp;https://basket-11.wbbasket.ru/vol1615/part161512/161512176/images/big/4.webp;
